PROJ_ID,PROJ_CODE,PROJ_NAME,PROGRAM_CODE,SPECIES_CODE,SPECIES_NAME,RUN_CODE,RUN_NAME,BROOD_YEAR,STOCK_CODE,STOCK_NAME,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_CODE,FACILITY_NAME,RELEASE_SITE_CODE,RELEASE_SITE_NAME,PROD_AREA_CODE,STAGE_CODE,RELEASE_STAGE_NAME,RELEASE_CODE,TAG_USE_INDEX,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_LENGTH,AVE_WEIGHT,RELEASE_COMMENT,MARK_TYPE_CODE,RPUR_CODE,SURVIVAL_CODE,EXPLOIT_CODE,MARINE_DIST_CODE,BIOSTND_CODE,TAG_LOSS_RATE,Clip,TotTagged,TotRelease,Age,RLDT_ID,RecovYear,"1Alaskan Net (AK Catch, sampled by Canada)",1Alberni Canal Sport,1Alberni Inlet Commercial Gillnet and EO Fisheries,1BC Unknown Marine,1Bella Coola R FSC,1Central Net General 2009+,1Central Net pre 2009,1Central Net Terminal PFMA 8 2009+,1Central Sport,1Comb_CR: BC Unknown,1Comb_CR: Fraser Gillnet & Georgia Str Net,1Comb_CR: Georgia Str & SW Vcr Is Troll,"1Comb_CR: Georgia Str, N & S Central Troll",1Comb_CR: Johnstone Str & Georgia Str Net,1Comb_CR: Johnstone Strait & Central Net,1Comb_CR: North & South Central Troll,1Comb_CR: Northern & Central Net,"1Comb_CR: Northern, N & S Central Troll",1Comb_CR: NW & SW Vancouver Is Troll,1Comb_CR: NW & SW Vcr Is & WA/OR Troll,"1Comb_CR: NW Vcr Is, N & S Central Troll",1Fraser FN Fall Winter Below Harrison (2011+),1Fraser FN Fall Winter Harrison to Thompson R (2011+),1Fraser Gillnet & FN Fall Winter Below Harrison (1990+),1Fraser Gillnet & FN Spring Summer (1990+),1Fraser Gillnet (pre 1990 and 2008+),1Fraser Seine,1Freshwater Sport,1Georgia Strait Net,1Georgia Strait Sport Central,1Georgia Strait Sport North,1Georgia Strait Sport South,1Georgia Strait Troll,1Johnstone Strait Net,1Johnstone Strait Sport South,1Juan De Fuca Net,1Juan de Fuca Sport,1Juan De Fuca Troll,1North Central Troll,1North WCVI Taaq-wiihak Fishery,1Northern Net,1Northern Sport,1Northern Troll,1Northwest Vancouver Is Net,1Northwest Vancouver Is Troll,1Nuu-chah-nulth Aboriginal Fishery,1Skeena Test Fishery,1South Central Troll,1South WCVI Taaq-wiihak Fishery,1Southwest Vancouver Is Net,1Southwest Vancouver Is Net (Exc Alberni Inlet),1Southwest Vancouver Is Troll,"1WA Net (WA Catch, sampled by Canada)",1WA/OR Troll (Historical),1West Coast Vancouver Is Sport,2Alaska Dept of Fish and Game (AK),2California Dept of Fish and Game (CA),2National Marine Fisheries Service (AK),2Oregon Dept of Fish and Wildlife (OR),2Quinault Dept of Natural Resource (WA),2Washington Dept of Fisheries and Wildlife (WA),3Hatchery Removals,3Natural Spawners,3Rack First Nations,3Rack Tendered,3Terminal First Nations,3Terminal Other,CDNCatch,USCatch,TotCatch,Escape,TotCatch+Esc
57,154,Chehalis R,OPS,115,Coho,3,Fall,1986,2509,Hicks Cr,CO-47,LOWER FRASER,M,H,154,Chehalis River H,239,Hicks+Maria Cr,LWFR,S,Smolt 1+,024854,0,024854,1988,19880505,19880509,120,18.7,,CWT,P,C,N,Y,N,0.060525,AD Clip,9220,73988,3,12625,1989,,,,,,,,,24.72,,,,,,,,,,,,,,,,,8.02,,,59.79,,1141.09,739.24,524.45,116.84,,500.28,351.02,,,,,,,,538.24,,,,,,,2000.07,,,70.94,,,,,,534.68,279.73,,,,,,6074.7,534.68,6609.38,279.73,6889.11
57,154,Chehalis R,OPS,115,Coho,3,Fall,1987,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,024649,0,024649,1989,19890517,19890520,123,19.4,FRY REARED IN CONCRETE RACEWAYS,CWT,B,C,N,Y,N,0.01799,AD Clip,19268,386923,2,12304,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.09,,,,,,0,0,0,1058.09,1058.09
57,154,Chehalis R,OPS,115,Coho,3,Fall,1987,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,024649,0,024649,1989,19890517,19890520,123,19.4,FRY REARED IN CONCRETE RACEWAYS,CWT,B,C,N,Y,N,0.01799,AD Clip,19268,386923,3,12304,1990,,,,,,,67.07,,112.05,,,,,,,,,,0,,,,,294.2,,,,785,180.54,,9957.77,1741.63,3106.5,1129.12,,644.42,1319.94,,,,,,,,5481.14,,,1163.12,,,,6720.54,,,533.56,,,,,,3906.21,5685.99,,,,,,33236.6,3906.21,37142.81,5685.99,42828.8
57,154,Chehalis R,OPS,115,Coho,3,Fall,1987,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,024649,0,024649,1989,19890517,19890520,123,19.4,FRY REARED IN CONCRETE RACEWAYS,CWT,B,C,N,Y,N,0.01799,AD Clip,19268,386923,4,12304,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.01,0,102.01,0,102.01
57,154,Chehalis R,OPS,115,Coho,3,Fall,1987,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,024650,0,024650,1989,19890517,19890520,124,19.5,FRY REARED IN ASPHALT PONDS,CWT,B,C,N,Y,N,0.005977,AD Clip,19457,504482,2,12305,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.96,,,,,,144.94,0,144.94,1517.96,1662.9
57,154,Chehalis R,OPS,115,Coho,3,Fall,1987,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,024650,0,024650,1989,19890517,19890520,124,19.5,FRY REARED IN ASPHALT PONDS,CWT,B,C,N,Y,N,0.005977,AD Clip,19457,504482,3,12305,1990,,,,,,,142.08,,228.95,,,,,,,,,,0,,,,,493.68,,,,531,137.16,,13097.17,1898.45,3937.19,1573.55,,919.16,210.54,,80.38,,,,,,5867.46,,,2107.7,,136.38,,7081.21,,,,,,,,,2625.43,5579.9,,,,,,38442.06,2625.43,41067.49,5579.9,46647.39
57,154,Chehalis R,OPS,115,Coho,3,Fall,1988,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,025945,0,025945,1990,19891109,19900518,0,0,ABOUT 2406 MARKS REL'D DUE TO FLOODING NOV.9/89. FALL MARKED,CWT,B,C,N,Y,N,,AD Clip,14112,14112,2,12308,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.97,,,,,,10.24,0,10.24,65.97,76.21
57,154,Chehalis R,OPS,115,Coho,3,Fall,1988,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,025945,0,025945,1990,19891109,19900518,0,0,ABOUT 2406 MARKS REL'D DUE TO FLOODING NOV.9/89. FALL MARKED,CWT,B,C,N,Y,N,,AD Clip,14112,14112,3,12308,1991,,,,,,,,,,,,,,,,,,,,,,,,7.02,,,,20.5,,,18,,,6.11,,57.97,5.36,,,,,,,,228.62,,,2.18,,,,394.39,,,2.24,,,,5.59,,132.14,254.6,,,,,,742.39,137.73,880.12,254.6,1134.72
57,154,Chehalis R,OPS,115,Coho,3,Fall,1988,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,025946,0,025946,1990,19900512,19900518,122,18.6,TAGGED IN SPRING. SEE 025945,CWT,B,C,N,Y,N,0.004075,AD Clip,14416,650314,2,12307,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156.38,,,,,,461.94,0,461.94,4156.38,4618.32
57,154,Chehalis R,OPS,115,Coho,3,Fall,1988,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,025946,0,025946,1990,19900512,19900518,122,18.6,TAGGED IN SPRING. SEE 025945,CWT,B,C,N,Y,N,0.004075,AD Clip,14416,650314,3,12307,1991,,,,,,,,,,,,,,,,,,,,,,,,931.54,,,,2531.6,,,812.89,438.47,,825.53,,2691.75,794.4,,,,,,,,7903.84,,,61.8,,,,19878.83,,,,,,,436.67,,4986.51,10675.81,,,,,,36870.65,5423.18,42293.83,10675.81,52969.64
57,154,Chehalis R,OPS,115,Coho,3,Fall,1989,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020228,0,020228,1991,19910513,19910518,124,19.2,SPRING MARKED.COMPARE TO 020544,CWT,B,C,N,Y,N,0.021907,AD Clip,15269,591205,2,12310,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.43,,,,,,162.23,0,162.23,1085.43,1247.66
57,154,Chehalis R,OPS,115,Coho,3,Fall,1989,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020228,0,020228,1991,19910513,19910518,124,19.2,SPRING MARKED.COMPARE TO 020544,CWT,B,C,N,Y,N,0.021907,AD Clip,15269,591205,3,12310,1992,,,,,,,125.84,,459.6,,,,,,,,,,,,0,,,678.36,,,,1031.85,327.95,,11453.58,1953.4,4023.39,1173.2,,878.93,304.33,,,,,,,,10627.26,,,2258.84,,297.74,,5672.44,,,821.62,163.4,,,,,1980.51,5052.98,,,,,,42088.33,2143.91,44232.24,5052.98,49285.22
57,154,Chehalis R,OPS,115,Coho,3,Fall,1989,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020544,0,020544,1991,19910513,19910518,124,19.2,FALL MARKED.COMPARE TO 020228,CWT,B,C,N,Y,N,0.01472,AD Clip,15461,598524,2,12309,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.63,,,,,,395.64,0,395.64,2083.63,2479.27
57,154,Chehalis R,OPS,115,Coho,3,Fall,1989,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020544,0,020544,1991,19910513,19910518,124,19.2,FALL MARKED.COMPARE TO 020228,CWT,B,C,N,Y,N,0.01472,AD Clip,15461,598524,3,12309,1992,,,,,,,176.91,,864.05,,,,,,,,,,,,0,,,734.76,,,,1237.98,243.12,,13090.78,1918.56,4381.73,1387.44,,696.81,436.66,,,,,,,,10591.91,,,2325.79,,195.87,,4497.94,,,821.47,,,,54.2,,2700.91,6775.25,,,,,,43601.78,2755.11,46356.89,6775.25,53132.14
57,154,Chehalis R,OPS,115,Coho,3,Fall,1989,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020544,0,020544,1991,19910513,19910518,124,19.2,FALL MARKED.COMPARE TO 020228,CWT,B,C,N,Y,N,0.01472,AD Clip,15461,598524,4,12309,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.73,0,362.73,0,362.73
57,154,Chehalis R,OPS,115,Coho,3,Fall,1990,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020229,0,020229,1992,19920505,19920527,123,18.9,FRY WERE MARKED IN THE FALL 1991,CWT,B,C,N,Y,N,,AD Clip,15587,489519,2,12311,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.36,,,,,,0,0,0,1241.36,1241.36
57,154,Chehalis R,OPS,115,Coho,3,Fall,1990,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020229,0,020229,1992,19920505,19920527,123,18.9,FRY WERE MARKED IN THE FALL 1991,CWT,B,C,N,Y,N,,AD Clip,15587,489519,3,12311,1993,,,,,,,,,294.27,,,,,,,,,,,,,,,51.19,62.82,,,1235.5,119.34,,11574.8,4604.66,7256.3,541.75,,,191.57,,,,78.2,,211.05,,3176.39,,,259.1,,,,3662.18,,,,119.66,,,,,1079.73,1942.67,,98.68,,,,33319.12,1199.39,34518.51,2041.35,36559.86
57,154,Chehalis R,OPS,115,Coho,3,Fall,1990,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020551,0,020551,1992,19920505,19920527,123,18.9,FRY WERE MARKED IN THE SPRING 1992,CWT,B,C,N,Y,N,0.010275,AD Clip,15796,496247,2,12312,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.57,,,,,,0,0,0,1082.57,1082.57
57,154,Chehalis R,OPS,115,Coho,3,Fall,1990,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020551,0,020551,1992,19920505,19920527,123,18.9,FRY WERE MARKED IN THE SPRING 1992,CWT,B,C,N,Y,N,0.010275,AD Clip,15796,496247,3,12312,1993,,,,,,,,,144.83,,,,,,,,,,,,,,,51.21,,,,1059.36,119.38,,12784.29,2485.3,6798.95,746.45,,140.43,256.03,,,,,,,,1942.45,,,575.22,,37.7,,2979.48,,,,91.42,,,,,704.65,2122.7,,107.83,,,,30121.08,796.07,30917.15,2230.53,33147.68
57,154,Chehalis R,OPS,115,Coho,3,Fall,1990,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020551,0,020551,1992,19920505,19920527,123,18.9,FRY WERE MARKED IN THE SPRING 1992,CWT,B,C,N,Y,N,0.010275,AD Clip,15796,496247,4,12312,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.43,,,,,,,,,,,,,,,,,,,,,,,,119.38,,,,,,,,,,,,,,,,270.81,0,270.81,0,270.81
57,154,Chehalis R,OPS,115,Coho,3,Fall,1991,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020134,0,020134,1993,19930512,19930519,118,17.5,FED WHITECREST DIET. CONTROL 020135.,CWT,B,C,N,Y,N,0.00301,AD Clip,18546,76900,2,12313,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.73,,,,,,0,0,0,20.73,20.73
57,154,Chehalis R,OPS,115,Coho,3,Fall,1991,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020134,0,020134,1993,19930512,19930519,118,17.5,FED WHITECREST DIET. CONTROL 020135.,CWT,B,C,N,Y,N,0.00301,AD Clip,18546,76900,3,12313,1994,,,,,,,,,20.98,,,,,,,,,,,,,,,83.87,,,,299.85,,,648.02,25.54,157.2,0,,278.95,243.16,,,,6.01,,,,724.92,,,,,25.17,,2280.17,,,138.99,18.9,,,,,18.82,173.94,529.04,30.93,,,,4932.83,37.72,4970.55,733.91,5704.46
57,154,Chehalis R,OPS,115,Coho,3,Fall,1991,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020134,0,020134,1993,19930512,19930519,118,17.5,FED WHITECREST DIET. CONTROL 020135.,CWT,B,C,N,Y,N,0.00301,AD Clip,18546,76900,4,12313,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.77,0,21.77,0,21.77
57,154,Chehalis R,OPS,115,Coho,3,Fall,1991,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020135,0,020135,1993,19930511,19930519,118,17.3,FED OMP. SEE 020134,CWT,B,C,N,Y,N,0.040014,AD Clip,18497,929724,2,12314,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.58,,,,,,0,0,0,301.58,301.58
57,154,Chehalis R,OPS,115,Coho,3,Fall,1991,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,020135,0,020135,1993,19930511,19930519,118,17.3,FED OMP. SEE 020134,CWT,B,C,N,Y,N,0.040014,AD Clip,18497,929724,3,12314,1994,,,,,,,,,,,,,,,,,,,,,,,,778.58,,,,1453.62,,,4521.66,595.12,1651.12,55.29,,2737.83,1527.51,,,,,,,,7308.82,,,,,,,19089.19,,,,,,,,,510.68,1298.48,3949.33,230.91,,,,39718.74,510.68,40229.42,5478.72,45708.14
57,154,Chehalis R,OPS,115,Coho,3,Fall,1992,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181627,0,181627,1994,19940510,19940513,118,16.8,FED WHITECREST FEED,CWT,B,C,N,Y,N,0.00091,AD Clip,23041,162049,2,12315,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,84.79,0.88,,,,0,0,0,94.93,94.93
57,154,Chehalis R,OPS,115,Coho,3,Fall,1992,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181627,0,181627,1994,19940510,19940513,118,16.8,FED WHITECREST FEED,CWT,B,C,N,Y,N,0.00091,AD Clip,23041,162049,3,12315,1995,,,,,,,,,60.41,,,,,,,,,,,,,,,,,,,600.3,,,,,,67.73,,28.77,134.54,,,,,,,,1101.07,,,,,,,3665.98,,,67.1,,,,,,371.8,138.99,1005.46,353.31,,,,5725.9,371.8,6097.7,1497.76,7595.46
57,154,Chehalis R,OPS,115,Coho,3,Fall,1992,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181628,0,181628,1994,19940509,19940518,122,19,FED OMP,CWT,B,C,N,Y,N,,AD Clip,21418,960280,2,12316,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.79,426.6,1.89,,,,0,0,0,463.28,463.28
57,154,Chehalis R,OPS,115,Coho,3,Fall,1992,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181628,0,181628,1994,19940509,19940518,122,19,FED OMP,CWT,B,C,N,Y,N,,AD Clip,21418,960280,3,12316,1995,,,,,,,,,393.66,,,,,,,,,,,,,,,,,,,1647.66,,,,,,263.63,,225.08,1070.22,,,,,,120.16,,4410.39,,,,,,,13709.21,,,566.72,309.36,,,,,2751.98,486.49,3499.36,1316.73,,,,22406.73,3061.34,25468.07,5302.58,30770.65
57,154,Chehalis R,OPS,115,Coho,3,Fall,1993,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181760,0,181760,1995,19950508,19950518,123,18.9,CONCRETE RACEWAY REARED,CWT,B,C,N,Y,N,0.005613,AD Clip,19486,446383,2,12317,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.84,,845.22,,,,120.27,0,120.27,872.06,992.33
57,154,Chehalis R,OPS,115,Coho,3,Fall,1993,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181760,0,181760,1995,19950508,19950518,123,18.9,CONCRETE RACEWAY REARED,CWT,B,C,N,Y,N,0.005613,AD Clip,19486,446383,3,12317,1996,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1593.91,,,145.02,193.57,,,,,947.01,,,,,,165.62,,5028.77,,,,,,,8015.48,,,514.97,172.72,,,,,1030.16,468.38,2087.12,34.81,,,,16604.35,1202.88,17807.23,2590.31,20397.54
57,154,Chehalis R,OPS,115,Coho,3,Fall,1993,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181761,0,181761,1995,19950510,19950518,122,19.6,REARED IN ASPHALT PONDS,CWT,B,C,N,Y,N,0.009295,AD Clip,20357,630486,2,12318,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.63,47.86,678.4,,,,0,0,0,753.89,753.89
57,154,Chehalis R,OPS,115,Coho,3,Fall,1993,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181761,0,181761,1995,19950510,19950518,122,19.6,REARED IN ASPHALT PONDS,CWT,B,C,N,Y,N,0.009295,AD Clip,20357,630486,3,12318,1996,,,,,,,152.69,,,,,,,,,,,,,,,,,0,,,,2164.92,,,313.74,,,,,,1179.09,,,,,,257.37,,6858.61,,,,,,,10775.94,,,,,,,,,1531.56,479.73,2137.72,35.66,,,,21702.36,1531.56,23233.92,2653.11,25887.03
57,154,Chehalis R,OPS,115,Coho,3,Fall,1993,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181761,0,181761,1995,19950510,19950518,122,19.6,REARED IN ASPHALT PONDS,CWT,B,C,N,Y,N,0.009295,AD Clip,20357,630486,4,12318,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.72,0,239.72,0,239.72
57,154,Chehalis R,OPS,115,Coho,3,Fall,1994,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181308,0,181308,1996,199605,19960515,119,18,FED MOORE CLARKE DRY FROM 2.5 G TO RELEASE. CONTROL = 181309,CWT,B,C,N,Y,N,0.043769,AD Clip,10290,145207,2,12319,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,13.82,,,,0,0,0,14.14,14.14
57,154,Chehalis R,OPS,115,Coho,3,Fall,1994,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181308,0,181308,1996,199605,19960515,119,18,FED MOORE CLARKE DRY FROM 2.5 G TO RELEASE. CONTROL = 181309,CWT,B,C,N,Y,N,0.043769,AD Clip,10290,145207,3,12319,1997,,,,,,,,,,,,,,,,,,,,,,,,38.24,,,,218.44,,,,,,14.11,,,125.87,,,,,,,,,,,,,,,,,,,,,,,,173.43,161.51,1018.02,,,,,396.66,173.43,570.09,1179.53,1749.62
57,154,Chehalis R,OPS,115,Coho,3,Fall,1994,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181309,0,181309,1996,199605,19960515,123,20.1,CONTROL FOR 181308. FED CMP.,CWT,B,C,N,Y,N,0.044504,AD Clip,8910,144171,2,12320,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,14.89,16.09,,,,0,0,0,34.68,34.68
57,154,Chehalis R,OPS,115,Coho,3,Fall,1994,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181309,0,181309,1996,199605,19960515,123,20.1,CONTROL FOR 181308. FED CMP.,CWT,B,C,N,Y,N,0.044504,AD Clip,8910,144171,3,12320,1997,,,,,,,32.36,,,,,,,,,,,,,,,,,,,,,375.72,,,,,,68.6,,,,,,,,,,,,,,,,,,,,,,163.59,,,,,314.24,167.34,1054.79,,,,,476.68,477.83,954.51,1222.13,2176.64
57,154,Chehalis R,OPS,115,Coho,3,Fall,1994,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,182114,0,182114,1996,19960508,19960517,120,19.2,10301 RELEASED IN COGBURN CR INCLUDING ESTIMATED 267 MARKS,CWT,B,C,N,Y,N,0.005042,AD Clip,19337,755529,2,12321,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.82,35.95,421.56,,,,0,0,0,475.33,475.33
57,154,Chehalis R,OPS,115,Coho,3,Fall,1994,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,182114,0,182114,1996,19960508,19960517,120,19.2,10301 RELEASED IN COGBURN CR INCLUDING ESTIMATED 267 MARKS,CWT,B,C,N,Y,N,0.005042,AD Clip,19337,755529,3,12321,1997,,,,,,,179.34,,,,,,,,,,,,,,,,,,,,,1209.64,,,,,,156.28,,40.24,2750.27,,,,63.3,,,,39.07,,,,,,,,,,,,,,86.35,,1993.44,517.23,3260.16,,,,,4438.14,2079.79,6517.93,3777.39,10295.32
57,154,Chehalis R,OPS,115,Coho,3,Fall,1995,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181807,0,181807,1997,19970516,19970527,123,19.4,ADCWT,CWT,P,C,N,Y,N,0.105298,AD Clip,16127,18025,2,12322,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,6.17,3.96,,,,0,0,0,10.28,10.28
57,154,Chehalis R,OPS,115,Coho,3,Fall,1995,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181807,0,181807,1997,19970516,19970527,123,19.4,ADCWT,CWT,P,C,N,Y,N,0.105298,AD Clip,16127,18025,3,12322,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,13.02,66.63,,,,,54.06,4.2,58.26,79.65,137.91
57,154,Chehalis R,OPS,115,Coho,3,Fall,1995,154,Chehalis R,CO-47,LOWER FRASER,M,H,154,Chehalis River H,154,Chehalis R,LWFR,S,Smolt 1+,181807,0,181807,1997,19970516,19970527,123,19.4,ADCWT,CWT,P,C,N,Y,N,0.105298,AD Clip,16127,18025,4,12322,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15,0,8.15,0,8.15
