stat_area,project,stock,year,species,run,stage,obj,target_no
29C,Kanaka Cr,Kanaka Cr,2021,Chum,Fall,Fry,Rebuilding,5000
29C,Kanaka Cr,Kanaka Cr,2021,Chum,Fall,Eyed Egg,Rebuilding,8000
29C,Kanaka Cr,Kanaka Cr,2021,Chum,Fall,Fry,Stewardship,25000
29C,Kanaka Cr,Kanaka Cr,2021,Coho,Fall,Smolt 1+,Stewardship,10000
29C,Kanaka Cr,Kanaka Cr,2021,Coho,Fall,Smolt 1+,Rebuilding,4000
29C,Kanaka Cr,Kanaka Cr,2021,Coho,Fall,Fry,Rebuilding,40000
29C,Kanaka Cr,Kanaka Cr,2021,Coho,Fall,Smolt 1+,Harvest,15000
29C,Kanaka Cr,Kanaka Cr,2021,Coho,Fall,Smolt 1+,Rebuilding,1000
29C,Kanaka Cr,Kanaka Cr,2021,Pink,Fall,Fry,Rebuilding,130000
29K,Kingfisher Cr/TOMF,Kingfisher Cr/TOMF,2021,Chinook,Summer,Fry,Stewardship,50000
7,Kitasoo Cr,Kitasoo Cr,2021,Chum,Fall,Seapen,Harvest,1080000
7,Kitasoo Cr,Kitasoo Cr,2021,Coho,Fall,Seapen,Harvest,43200
6,Kitimat R,Kitimat R,2021,Chinook,Spring,Smolt 0+,Harvest,1450000
6,Kitimat R,Kitimat R,2021,Chum,Summer,Fry,Harvest,1700000
6,Kitimat R,Kitimat R,2021,Coho,Fall,Fry,Harvest,100000
6,Kitimat R,Kitimat R,2021,Coho,Fall,Smolt 1+,Harvest,500000
4,Kitwanga R,Kitwanga R,2021,Sockeye,Fall,Smolt 1+,Conservation,45000
15,Klahoose Band,Basil Brk,2021,Chum,Fall,Fry,Stewardship,45000
15,Klahoose Band,Basil Brk,2021,Chum,Fall,Fry,Stewardship,20000
120,Kluane Sch,Kluane R,2021,Chum,Summer,Fry,Stewardship/Education,300
12,Knight Inlet Ldg,Glendale R,2021,Coho,Fall,Fry,Stewardship,4250
12,Knight Inlet Ldg,Glendale R,2021,Pink,Fall,Fry,Stewardship,100000
12,Kokish R,Kokish R,2021,Chinook,Fall,Smolt 0+,Stewardship,45000
12,Kokish R,Kokish R,2021,Chum,Fall,Fry,Stewardship,67500
12,Kokish R,Hyde Cr/JNST,2021,Coho,Fall,Fry,Stewardship,17000
12,Kokish R,Kokish R,2021,Coho,Fall,Fry,Stewardship,90000
12,Kokish R,Kokish R,2021,Pink,Fall,Fry,Stewardship,145000
29B,L Campbell R,L Campbell R,2021,Chinook,Fall,Smolt 0+,Harvest,50000
29B,L Campbell R,L Campbell R,2021,Coho,Fall,Fry,Stewardship,3500
29B,L Campbell R,L Campbell R,2021,Coho,Fall,Smolt 1+,Harvest,30000
29E,L Chilliwack,L Chilliwack R,2021,Chum,Fall,Fry,Stewardship,40000
14,L Qualicum R,L Qualicum R,2021,Chinook,Fall,Smolt 0+,Harvest,2250000
29B,Langley Sch,Nicomekl R,2021,Coho,Fall,Fry,Education,2000
14,Lasqueti Is,Puntledge R,2021,Chum,Fall,Fry,Stewardship,25000
14,Lasqueti Is,Puntledge R,2021,Chum,Fall,Fry,Stewardship,50000
14,Little R/GSVI,Little R/GSVI,2021,Chum,Fall,Fry,Rebuilding,90000
14,Little R/GSVI,Little R/GSVI,2021,Coho,Fall,Smolt 1+,Rebuilding,20000
28,MacKay Cr,MacKay Cr,2021,Chum,Fall,Fry,Stewardship,45000
29E,MacKay Cr,Chilliwack R,2021,Pink,Fall,Fry,Stewardship,40000
29C,Maple Ridge Sch,Kanaka Cr,2021,Chum,Fall,Fry,Education,1000
13,Menzies Cr,Menzies Cr,2021,Chum,Fall,Fry,Rebuilding,100000
29C,Mission Sch,Kanaka Cr,2021,Chum,Fall,Fry,Education,1500
13,Mohun Cr,Quinsam R,2021,Pink,Fall,Fry,Stewardship,50000
120,Morley R Sch,Morley R,2021,Chinook,Spring,Fry,Stewardship/Education,150
29C,Morten Cr,Alouette R S,2021,Chum,Fall,Fry,Stewardship,30000
28,Morten Cr,Lynn Cr/GSMN,2021,Coho,Fall,Fry,Stewardship,6000
29E,Morten Cr,Chilliwack R,2021,Pink,Fall,Fry,Stewardship,25000
28,Mossom Cr,Mossom Cr,2021,Chum,Fall,Fry,Stewardship,25000
28,Mossom Cr,Mossom Cr,2021,Coho,Fall,Fry,Stewardship,2000
28,Mossom Cr,Mossom Cr,2021,Coho,Fall,Fry,Stewardship,4800
29E,Mossom Cr,Chilliwack R,2021,Pink,Fall,Fry,Stewardship,85000
29K,N Okanagan-Shuswap Sch,Shuswap R Low,2021,Chinook,Summer,Smolt 0+,Education,1200
29F,N`Quatqua,Bridge R,2021,Chinook,Spring,Fry,Conservation,60000
29I,Nadina Sp Ch,Nadina R,2021,Sockeye,Summer,Fry,Harvest,22500000
17,Nanaimo R,Chemainus R,2021,Chinook,Fall,Fry,Rebuilding,67500
17,Nanaimo R,Nanaimo R,2021,Chinook,Fall,Fry,Rebuilding,10000
17,Nanaimo R,Nanaimo R,2021,Chinook,Fall,Smolt 0+,Rebuilding,415000
17,Nanaimo R,First Lk/GSVI,2021,Chinook,Summer,Smolt 0+,Rebuilding,225000
17,Nanaimo R,Nanaimo R,2021,Chum,Fall,Fry,Harvest,900000
17,Nanaimo R,Nanaimo R,2021,Coho,Fall,Fry,Rebuilding,30000
17,Nanaimo R,Nanaimo R,2021,Coho,Fall,Fry,Rebuilding,20000
17,Nanaimo R,Nanaimo R,2021,Coho,Fall,Fry,Rebuilding,50000
17,Nanaimo R,Nanaimo R,2021,Coho,Fall,Smolt 1+,Rebuilding,84000
17,Nanaimo R,Nanaimo R,2021,Pink,Fall,Seapen,Harvest,400000
17,Nanaimo R,Nanaimo R,2021,Pink,Fall,Seapen,Harvest,200000
17,Nanaimo Sch,Bush Cr,2021,Chum,Fall,Fry,Education,100
17,Nanaimo Sch,Holland Cr,2021,Chum,Fall,Fry,Education,300
17,Nanaimo Sch,Nanaimo R,2021,Chum,Fall,Fry,Education,100
17,Nanaimo Sch,Nanaimo R,2021,Coho,Fall,Fry,Education,100
17,Nanaimo Sch,Nanaimo R,2021,Coho,Fall,Fry,Education,300
17,Nanaimo Sch,Nanaimo R,2021,Coho,Fall,Fry,Education,500
29I,Nechako Lks (Vanderh) Sch,Nechako R,2021,Chinook,Summer,Fry,Stewardship/Education,125
29C,Nelson Cr,Alouette R S,2021,Chum,Fall,Fry,Stewardship/Education,90000
28,Nelson Cr,Capilano R,2021,Coho,Fall,Fry,Stewardship,18000
29C,New West Sch,Kanaka Cr,2021,Chum,Fall,Fry,Education,2000
29F,Nicola-Similkameen Sch,Spius Cr,2021,Coho,Fall,Fry,Education,550
29B,Nicomekl R,Nicomekl R,2021,Chinook,Fall,Smolt 0+,Stewardship,45000
29D,Nicomekl R,Chehalis R,2021,Chum,Fall,Fry,Stewardship,40000
29B,Nicomekl R,Nicomekl R,2021,Chum,Fall,Fry,Rebuilding,150000
29D,Nicomekl R,Chehalis R,2021,Pink,Fall,Fry,Stewardship,150000
13,Nile Cr,Quinsam R,2021,Pink,Fall,Fry,Harvest,900000
3,Nisga'a (Nass Valley) Sch,Zolzap Cr,2021,Coho,Fall,Fry,Education,280
22,Nitinat R,Nitinat R,2021,Chinook,Fall,Fry,Rebuilding,100000
22,Nitinat R,Nitinat R,2021,Chinook,Fall,Seapen,Harvest,1500000
22,Nitinat R,Nitinat R,2021,Chinook,Fall,Fry,Harvest,2000000
22,Nitinat R,Nitinat R,2021,Chinook,Fall,Seapen,Harvest,500000
23,Nitinat R,Sarita R,2021,Chinook,Fall,Fry,Harvest,250000
23,Nitinat R,Sarita R,2021,Chinook,Fall,Smolt 0+,Harvest,250000
22,Nitinat R,Nitinat R,2021,Chum,Fall,Seapen,Harvest,10000000
22,Nitinat R,Nitinat R,2021,Coho,Fall,Fry,Harvest,12500
22,Nitinat R,Nitinat R,2021,Coho,Fall,Fry,Harvest,25000
22,Nitinat R,Nitinat R,2021,Coho,Fall,Smolt 1+,Harvest,100000
28,Noons Cr,Noons Cr,2021,Chum,Fall,Fry,Stewardship,25000
28,Noons Cr,Noons Cr,2021,Coho,Fall,Fry,Stewardship,2000
28,Noons Cr,Noons Cr,2021,Coho,Fall,Smolt 1+,Stewardship,10000
29C,North Van Sch,Alouette R S,2021,Chum,Fall,Fry,Education,5000
02E,Northern Trollers,Crabapple Cr,2021,Chum,Fall,Fry,Stewardship,2700
02E,Northern Trollers,Deena Cr,2021,Chum,Fall,Fry,Stewardship,22500
02E,Northern Trollers,Deena Cr,2021,Chum,Fall,Fry,Stewardship,45000
02E,Northern Trollers,Slatechuck Cr,2021,Chum,Fall,Fry,Stewardship,22500
02E,Northern Trollers,Slatechuck Cr,2021,Chum,Fall,Fry,Stewardship,45000
02E,Northern Trollers,Chinukundl Cr,2021,Coho,Fall,Fry,Stewardship,8100
02E,Northern Trollers,Honna R,2021,Coho,Fall,Fry,Stewardship,450
02E,Northern Trollers,Honna R,2021,Coho,Fall,Fry,Stewardship,4500
02E,Northern Trollers,Honna R,2021,Coho,Fall,Fry,Stewardship,38000
02E,Northern Trollers,Honna R,2021,Coho,Fall,Fry,Stewardship,3600
02E,Northern Trollers,Jungle Cr,2021,Coho,Fall,Fry,Stewardship,4500
02E,Northern Trollers,Jungle Cr,2021,Coho,Fall,Fry,Stewardship,13500
02E,Northern Trollers,Tarundl Cr,2021,Coho,Fall,Fry,Stewardship,20700
02E,Northern Trollers,Tlell R,2021,Pink,Fall,Fry,Rebuilding,45000
130,Old Crow Sch,Porcupine R,2021,Chum,Fall,Fry,Stewardship/Education,150
1,Old Massett,Yakoun R,2021,Chinook,Summer,Smolt 0+,Rebuilding,225000
1,Old Massett,Mamin R,2021,Coho,Fall,Fry,Harvest,36000
1,Old Massett,Yakoun R,2021,Coho,Fall,Smolt 1+,Harvest,90000
4,Oldfield Cr,Kloiya Cr,2021,Chinook,Fall,Smolt 0+,Stewardship,45000
5,Oldfield Cr,Kumealon Cr,2021,Chum,Fall,Fry,Rebuilding,25000
4,Oldfield Cr,Diana Cr,2021,Coho,Fall,Fry,Stewardship,35000
4,Oldfield Cr,Hays Cr,2021,Coho,Fall,Fry,Stewardship,12000
4,Oldfield Cr,Oldfield Cr,2021,Coho,Fall,Smolt 1+,Stewardship,6000
4,Oldfield Cr,Silver Cr/NCST,2021,Coho,Fall,Fry,Stewardship,18000
4,Oona R,Oona R,2021,Coho,Fall,Fry,Stewardship,25000
4,Oona R,Spiller R,2021,Coho,Fall,Fry,Stewardship,18000
14,Oyster R,Oyster R,2021,Chinook,Fall,Smolt 0+,Rebuilding,55000
14,Oyster R,Oyster R,2021,Chum,Fall,Fry,Rebuilding,320000
14,Oyster R,Oyster R,2021,Coho,Fall,Fry,Stewardship,40000
14,Oyster R,Oyster R,2021,Coho,Fall,Smolt 1+,Rebuilding,40000
14,Oyster R,Oyster R,2021,Pink,Fall,Fry,Rebuilding,990000
27,P Hardy/Marble,Marble R,2021,Chinook,Fall,Smolt 0+,Harvest,910000
27,P Hardy/Marble,Marble R,2021,Chinook,Fall,Seapen,Harvest,90000
27,P Hardy/Marble,Marble R,2021,Coho,Fall,Smolt 1+,Harvest,130000
12,P Hardy/Quatse,Quatse R,2021,Chum,Fall,Fry,Stewardship,100000
12,P Hardy/Quatse,Cluxewe R,2021,Coho,Fall,Smolt 1+,Harvest,85000
12,P Hardy/Quatse,Quatse R,2021,Coho,Fall,Smolt 1+,Harvest,85000
12,P Hardy/Quatse,Cluxewe R,2021,Pink,Fall,Fry,Harvest,800000
12,P Hardy/Quatse,Quatse R,2021,Pink,Fall,Fry,Harvest,1350000
19,Pender Is Enh,Goldstream R,2021,Chum,Fall,Fry,Stewardship,35000
4,Pinkut Cr,Pinkut Ch,2021,Sockeye,Summer,Fry,Harvest,36500000
4,Pinkut Cr,Pinkut Cr,2021,Sockeye,Summer,Fry,Harvest,3750000
29E,Poco Hatchery,Chilliwack R,2021,Chinook,Fall,Smolt 0+,Stewardship,25000
29C,Poco Hatchery,Coquitlam R,2021,Coho,Fall,Fry,Stewardship,25000
29C,Poco Hatchery,Coquitlam R,2021,Coho,Fall,Smolt 1+,Harvest,20000
29C,Poco Hatchery,Coquitlam R,2021,Coho,Fall,Fry,Stewardship,10000
29C,Poco Hatchery,Coquitlam R,2021,Sockeye,Fall,Fry,Stewardship,10000
29C,Poco Hatchery,Coquitlam R,2021,Sockeye,Fall,Smolt 1+,Stewardship,15000
15,Powell R,Lang Cr,2021,Chinook,Fall,Fry,Harvest,150000
15,Powell R,Lang Cr,2021,Chinook,Fall,Smolt 0+,Harvest,680000
15,Powell R,Lang Cr,2021,Chum,Fall,Fry,Rebuilding,560000
15,Powell R,Lang Cr,2021,Chum,Fall,Fry,Stewardship,70000
15,Powell R,Lang Cr,2021,Coho,Summer,Fry,Harvest,22500
15,Powell R,Lang Cr,2021,Coho,Summer,Fry,Harvest,215000
15,Powell R Sch,Sliammon R,2021,Coho,Fall,Fry,Education,400
15,Powell R Sch,Lang Cr,2021,Coho,Summer,Fry,Education,540
29I,Pr George (Mackenzie) Sch,Nechako R,2021,Chinook,Summer,Fry,Education,450
4,Pr Rupert Sch,Oldfield Cr,2021,Coho,Fall,Fry,Education,1100
14,Puntledge R,Puntledge R,2021,Chinook,Fall,Smolt 0+,Harvest,1800000
14,Puntledge R,Puntledge R,2021,Chinook,Summer,Smolt 0+,Assessment/Conservation,500000
14,Puntledge R,Puntledge R,2021,Chum,Fall,Fry,Harvest,2700000
14,Puntledge R,Puntledge R,2021,Coho,Fall,Fry,Rebuilding,105000
14,Puntledge R,Puntledge R,2021,Coho,Fall,Smolt 1+,Harvest,100000
14,Puntledge R,Puntledge R,2021,Coho,Fall,Fry,Rebuilding,95000
14,Qualicum Sch,Big Qualicum R,2021,Coho,Fall,Fry,Education,900
14,Qualicum Sch,Big Qualicum R,2021,Coho,Fall,Fry,Education,100
14,Qualicum Sch,French Cr,2021,Coho,Fall,Fry,Education,1000
14,Qualicum Sch,Rosewall Cr,2021,Coho,Fall,Fry,Education,200
29G,Quesnel R Research Centre,Cariboo R Up,2021,Chinook,Spring,Fry,Conservation,32000
29I,Quesnel R Research Centre,Chilako R,2021,Chinook,Spring,Fry,Conservation,32000
29G,Quesnel R Research Centre,Chilcotin River (Upper),2021,Chinook,Spring,Fry,Conservation,32000
29I,Quesnel R Research Centre,Endako R,2021,Chinook,Spring,Fry,Conservation,32000
29G,Quesnel R Research Centre,Horsefly R,2021,Chinook,Spring,Fry,Conservation,32000
29I,Quesnel R Research Centre,McGregor R,2021,Chinook,Spring,Fry,Conservation,32000
29I,Quesnel R Research Centre,Salmon R/UPFR,2021,Chinook,Spring,Fry,Conservation,32000
29I,Quesnel R Research Centre,Slim Cr,2021,Chinook,Spring,Fry,Conservation,35000
29I,Quesnel R Research Centre,Torpy R,2021,Chinook,Spring,Fry,Conservation,35000
29H,Quesnel R Research Centre,West Road R,2021,Chinook,Spring,Fry,Conservation,32000
29I,Quesnel R Research Centre,Willow R/UPFR,2021,Chinook,Spring,Fry,Conservation,35000
29G,Quesnel R Research Centre,Quesnel R,2021,Chinook,Summer,Eyed Egg,Education,3000
29I,Quesnel Sch,Nechako R,2021,Chinook,Summer,Fry,Education,200
13,Quinsam R,Quinsam R,2021,Chinook,Fall,Fry,Rebuilding,884000
13,Quinsam R,Quinsam R,2021,Chinook,Fall,Seapen,Harvest,600000
13,Quinsam R,Quinsam R,2021,Chinook,Fall,Fry,Harvest,200000
13,Quinsam R,Quinsam R,2021,Chinook,Fall,Smolt 0+,Assessment/Harvest,1900000
13,Quinsam R,Quinsam R,2021,Coho,Fall,Fry,Stewardship,2500
13,Quinsam R,Quinsam R,2021,Coho,Fall,Fry,Rebuilding,170000
13,Quinsam R,Quinsam R,2021,Coho,Fall,Smolt 1+,Assessment/Harvest,400000
13,Quinsam R,Quinsam R,2021,Pink,Fall,Fry,Harvest,6100000
29E,Ravine Pk,Chilliwack R,2021,Coho,Fall,Fry,Stewardship,15000
29E,Ravine Pk,Chilliwack R,2021,Coho,Fall,Smolt 1+,Stewardship,10000
29E,Reed Point/Ioco,Chilliwack R,2021,Chinook,Fall,Seapen,Harvest,40000
28,Reed Point/Ioco,Mossom Cr,2021,Chum,Fall,Seapen,Stewardship,25000
28,Reed Point/Ioco,Mossom Cr,2021,Coho,Fall,Seapen,Harvest,4000
28,Reed Point/Ioco,Seymour R/GSMN,2021,Coho,Fall,Seapen,Harvest,7500
29K,Revelstoke Sch,Shuswap R Low,2021,Chinook,Summer,Fry,Education,250
29B,Richmond Sch,L Campbell R,2021,Coho,Fall,Fry,Education,1400
29C,River Springs Enh,Coquitlam R,2021,Chum,Fall,Fry,Stewardship,8000
29C,River Springs Enh,Coquitlam R,2021,Coho,Fall,Fry,Stewardship,20000
9,Rivers Inlet,Wannock R,2021,Chinook,Fall,Seapen,Harvest,375000
9,Rivers Inlet,Chuckwalla R,2021,Chinook,Summer,Smolt 0+,Rebuilding,65000
9,Rivers Inlet,Kilbella R,2021,Chinook,Summer,Seapen,Rebuilding,65000
9,Rivers Inlet,Wannock R,2021,Chum,Fall,Fry,Stewardship,45000
23,Robertson Cr,Nahmint R,2021,Chinook,Fall,Smolt 0+,Conservation,165000
23,Robertson Cr,Robertson Cr,2021,Chinook,Fall,Seapen,Assessment/Harvest,300000
23,Robertson Cr,Robertson Cr,2021,Chinook,Fall,Smolt 0+,Assessment/Harvest,6100000
23,Robertson Cr,Robertson Cr,2021,Coho,Fall,Smolt 1+,Assessment/Harvest,200000
16,Rosewall Cr,Sakinaw Lk,2021,Sockeye,Summer,Smolt 1+,Assessment,10000
16,Rosewall Cr,Sakinaw Lk,2021,Sockeye,Summer,Fry,Conservation,700000
16,Rosewall Cr,Sakinaw Lk,2021,Sockeye,Summer,Smolt 1+,Conservation,25000
14,Roy Cr,Roy Cr,2021,Coho,Fall,Fry,Rebuilding,50000
19,Saanich Sch,Goldstream R,2021,Chum,Fall,Fry,Education,400
19,Saanich Sch,Goldstream R,2021,Chum,Fall,Fry,Education,200
19,Saanich Sch,Goldstream R,2021,Chum,Fall,Fry,Education,1800
19,Saanich Sch,Goldstream R,2021,Coho,Fall,Fry,Education,200
19,Saanich Sch,Goldstream R,2021,Coho,Fall,Fry,Education,2000
19,Saanich Sch,Goldstream R,2021,Coho,Fall,Fry,Education,1000
19,Saanich Sch,Goldstream R,2021,Coho,Fall,Fry,Education,400
19,Saanich Sch,Goldstream R,2021,Coho,Fall,Fry,Education,1200
19,Saanich Seapens,Goldstream R,2021,Coho,Fall,Seapen,Harvest,25000
02E,Salmon Unltd Soc,Grouse Cr,2021,Coho,Fall,Fry,Stewardship,18000
1,Salmon Unltd Soc,Loon Lk Cr,2021,Coho,Fall,Fry,Stewardship,4500
1,Salmon Unltd Soc,Loon Lk Cr,2021,Coho,Fall,Fry,Stewardship,36000
18,Saltspring Is,Cusheon Cr,2021,Coho,Fall,Fry,Stewardship,5000
20,San Juan R,San Juan R,2021,Chinook,Fall,Smolt 0+,Rebuilding,500000
19,Saturna Is,Goldstream R,2021,Chum,Fall,Fry,Stewardship,50000
13,Sayward F&G,Salmon R/JNST,2021,Chinook,Fall,Smolt 0+,Rebuilding,120000
29B,Serpentine R,Serpentine R,2021,Chinook,Fall,Smolt 0+,Stewardship,100000
29D,Serpentine R,Chehalis R,2021,Chum,Fall,Fry,Stewardship,80000
29B,Serpentine R,Serpentine R,2021,Chum,Fall,Fry,Stewardship,65000
29B,Serpentine R,Serpentine R,2021,Coho,Fall,Smolt 1+,Stewardship,5000
28,Seymour R,Seymour R/GSMN,2021,Chum,Fall,Fry,Rebuilding,20000
28,Seymour R,Seymour R/GSMN,2021,Chum,Fall,Eyed Egg,Stewardship,20000
28,Seymour R,Seymour R/GSMN,2021,Chum,Fall,Fry,Rebuilding,425000
28,Seymour R,Seymour R/GSMN,2021,Coho,Fall,Fry,Rebuilding,140000
28,Seymour R,Seymour R/GSMN,2021,Coho,Fall,Smolt 1+,Rebuilding,40000
28,Seymour R,Seymour R/GSMN,2021,Pink,Fall,Fry,Stewardship,450000
19,Shaw Centre,Goldstream R,2021,Chinook,Fall,Smolt 1+,Education,80
19,Shawnigan Lk Sch,Shawnigan Cr,2021,Coho,Fall,Fry,Education,1400
19,Shawnigan Lk Sch,Shawnigan Cr,2021,Coho,Fall,Fry,Education,25000
19,Shawnigan Lk Sch,Shawnigan Cr,2021,Coho,Fall,Fry,Education,550
29K,Shuswap R,Shuswap R Low,2021,Chinook,Summer,Smolt 0+,Assessment,550000
29K,Shuswap R,Shuswap R Low,2021,Chinook,Summer,Eyed Egg,Assessment,5000
29K,Shuswap R,Shuswap R Middle,2021,Chinook,Summer,Smolt 0+,Assessment,150000
29I,Shuswap R,Stuart R,2021,Sockeye,Spring,Fry,Conservation,175000
29I,Shuswap R,Bowron R,2021,Sockeye,Summer,Fry,Conservation,175000
29G,Shuswap R,Taseko Lk,2021,Sockeye,Summer,Fry,Conservation,45000
4,Skeena Meadows,Comeau Cr,2021,Coho,Summer,Fry,Stewardship,10000
15,Sliammon R,Sliammon R,2021,Chinook,Fall,Smolt 0+,Harvest,100000
15,Sliammon R,Sliammon R,2021,Chum,Fall,Fry,Harvest,700000
15,Sliammon R,Sliammon R,2021,Coho,Fall,Fry,Rebuilding,60000
120,Snettisham,Tahltan Lk,2021,Sockeye,Summer,Fry,Harvest,4000000
130,Snettisham,Tatsamenie Lk,2021,Sockeye,Summer,Fry,Harvest,1375000
130,Snettisham,Tatsamenie Lk,2021,Sockeye,Summer,Fry,Assessment/Harvest,225000
130,Snettisham,Trapper Lk,2021,Sockeye,Summer,Fry,Harvest,200000
29G,Snootli Cr,Chilcotin R,2021,Chinook,Spring,Fry,Assessment,40000
8,Snootli Cr,Atnarko R Low,2021,Chinook,Summer,Smolt 0+,Assessment/Harvest,950000
8,Snootli Cr,Atnarko R Up,2021,Chinook,Summer,Smolt 0+,Assessment/Harvest,950000
8,Snootli Cr,Nusatsum R,2021,Chinook,Summer,Smolt 0+,Rebuilding,50000
8,Snootli Cr,Saloompt R,2021,Chinook,Summer,Smolt 0+,Rebuilding,50000
8,Snootli Cr,Atnarko R,2021,Chum,Fall,Fry,Conservation,40000
8,Snootli Cr,Fish Cr+Airport Ch,2021,Chum,Summer,Fry,Harvest,1656000
8,Snootli Cr,Saloompt R,2021,Chum,Summer,Fry,Harvest,1656000
8,Snootli Cr,Snootli Cr,2021,Chum,Summer,Fry,Harvest,1656000
8,Snootli Cr,Thorsen Cr/CCST,2021,Chum,Summer,Fry,Harvest,1656000
8,Snootli Cr,Atnarko R,2021,Sockeye,Summer,Fry,Rebuilding,35000
8,Snootli Cr,Atnarko R,2021,Sockeye,Summer,Smolt 1+,Rebuilding,50000
8,Snootli Cr,Lonesome Lk,2021,Sockeye,Summer,Fry,Rebuilding,255000
22,Sooke R,Nitinat R,2021,Chinook,Fall,Seapen,Harvest,70000
22,Sooke R,Nitinat R,2021,Chinook,Fall,Smolt 0+,Rebuilding,212500
20,Sooke R,Sooke R,2021,Chinook,Fall,Smolt 0+,Rebuilding,225000
20,Sooke R,Demamiel Cr,2021,Coho,Fall,Fry,Stewardship,135000
19,Sooke Sch,Goldstream R,2021,Chum,Fall,Fry,Education,1800
19,Sooke Sch,Goldstream R,2021,Chum,Fall,Fry,Education,2400
19,Sooke Sch,Goldstream R,2021,Chum,Fall,Fry,Education,400
20,Sooke Sch,Demamiel Cr,2021,Coho,Fall,Fry,Education,1200
29G,Spius Cr,Chilcotin R,2021,Chinook,Spring,Fry,Assessment,40000
29F,Spius Cr,Coldwater R,2021,Chinook,Spring,Fry,Rebuilding,30000
29F,Spius Cr,Coldwater R,2021,Chinook,Spring,Smolt 1+,Rebuilding,55000
29F,Spius Cr,Nicola R,2021,Chinook,Spring,Smolt 1+,Assessment,200000
29F,Spius Cr,Nicola R,2021,Chinook,Spring,Fry,Assessment,50000
29K,Spius Cr,Salmon R/TOMF,2021,Chinook,Spring,Fry,Rebuilding,70000
29F,Spius Cr,Spius Cr,2021,Chinook,Spring,Smolt 1+,Rebuilding,55000
29G,Spius Cr,Chilko R,2021,Chinook,Summer,Fry,Assessment,50000
29F,Spius Cr,Nahatlatch R,2021,Chinook,Summer,Fry,Conservation,50000
29F,Spius Cr,Coldwater R,2021,Coho,Fall,Fry,Assessment,25000
29F,Spius Cr,Coldwater R,2021,Coho,Fall,Smolt 1+,Assessment,65000
29K,Spius Cr,Eagle R,2021,Coho,Fall,Fry,Assessment,20000
29K,Spius Cr,Eagle R,2021,Coho,Fall,Smolt 1+,Assessment,65000
29K,Spius Cr,Salmon R/TOMF,2021,Coho,Fall,Fry,Conservation,5000
29K,Spius Cr,Salmon R/TOMF,2021,Coho,Fall,Smolt 1+,Conservation,25000
23,Sproat Lake ES,Sproat Lake Tribs,2021,Coho,Fall,Fry,Stewardship,10000
29I,Spruce C Wldlf Ass,Bowron R,2021,Chinook,Spring,Fry,Conservation,28000
29J,Spruce C Wldlf Ass,Swift Cr,2021,Chinook,Spring,Fry,Conservation,18000
29I,Spruce C Wldlf Ass,Nechako R,2021,Chinook,Summer,Fry,Rebuilding,28000
16,Sunshine Coast Sch,Chapman Cr,2021,Coho,Fall,Fry,Education,300
29B,Surrey Sch,L Campbell R,2021,Coho,Fall,Fry,Education,1700
29B,Surrey Sch,Nicomekl R,2021,Coho,Fall,Fry,Education,90
29B,Surrey Sch,Serpentine R,2021,Coho,Fall,Fry,Education,1400
25,Tahsis R,Leiner R,2021,Chinook,Fall,Seapen,Rebuilding,300000
29I,Takla Nation Portable,Stuart R,2021,Sockeye,Spring,Fry,Conservation,90000
28,Tenderfoot Cr,Ashlu Cr,2021,Chinook,Summer,Fry,Rebuilding,5000
28,Tenderfoot Cr,Ashlu Cr,2021,Chinook,Summer,Smolt 1+,Rebuilding,10000
28,Tenderfoot Cr,Cheakamus R,2021,Chinook,Summer,Fry,Rebuilding,70000
28,Tenderfoot Cr,Cheakamus R,2021,Chinook,Summer,Smolt 1+,Rebuilding,35000
28,Tenderfoot Cr,Mamquam R,2021,Chinook,Summer,Fry,Rebuilding,5000
28,Tenderfoot Cr,Mamquam R,2021,Chinook,Summer,Smolt 1+,Rebuilding,10000
29G,Tenderfoot Cr,Portage Cr,2021,Chinook,Summer,Smolt 1+,Conservation,50000
28,Tenderfoot Cr,Shovelnose Cr,2021,Chinook,Summer,Fry,Rebuilding,5000
28,Tenderfoot Cr,Shovelnose Cr,2021,Chinook,Summer,Smolt 1+,Rebuilding,10000
28,Tenderfoot Cr,Tenderfoot Cr,2021,Chum,Fall,Fry,Rebuilding,400000
28,Tenderfoot Cr,Tenderfoot Cr,2021,Chum,Fall,Fry,Rebuilding,100000
28,Tenderfoot Cr,Tenderfoot Cr,2021,Chum,Fall,Fry,Rebuilding,300000
28,Tenderfoot Cr,Mamquam R,2021,Coho,Fall,Fry,Rebuilding,10000
28,Tenderfoot Cr,Mamquam R,2021,Coho,Fall,Smolt 1+,Harvest,25000
28,Tenderfoot Cr,Tenderfoot Cr,2021,Coho,Fall,Fry,Rebuilding,50000
28,Tenderfoot Cr,Tenderfoot Cr,2021,Coho,Fall,Fry,Rebuilding,200000
28,Tenderfoot Cr,Tenderfoot Cr,2021,Coho,Fall,Smolt 1+,Harvest,100000
28,Tenderfoot Cr,Cheakamus R,2021,Pink,Fall,Fry,Harvest,332500
28,Tenderfoot Cr,Cheakamus R,2021,Pink,Fall,Fry,Rebuilding,617500
28,Terminal Cr,Tenderfoot Cr,2021,Chum,Fall,Fry,Rebuilding,80000
28,Terminal Cr,Capilano R,2021,Coho,Fall,Fry,Stewardship,2000
28,Terminal Cr,Capilano R,2021,Coho,Fall,Fry,Stewardship/Education,2500
